iso3,year,crisis_next_12m,banking_crisis_next_12m,currency_crisis_next_12m,debt_crisis_next_12m,crisis_any,banking_crisis,currency_crisis,debt_crisis,inflation,gdp_growth,unemployment,fed_funds_rate,real_interest_rate_10y
BEL,1977.0,0.0,0.0,0.0,0.0,0,0,0,0,7.09600059132598,0.626154572057786,5.67,5.54,
BEL,1978.0,0.0,0.0,0.0,0.0,0,0,0,0,4.47059331592944,2.84189681697329,7.9,7.94,
BEL,1979.0,0.0,0.0,0.0,0.0,0,0,0,0,4.46908394900479,2.34107304540791,6.96,11.2,
BEL,1980.0,0.0,0.0,0.0,0.0,0,0,0,0,6.64868829655356,4.44405389248001,9.1,13.35,
BEL,1981.0,0.0,0.0,0.0,0.0,0,0,0,0,7.62748656814276,-0.279283585394069,11.35,16.39,
BEL,1982.0,0.0,0.0,0.0,0.0,0,0,0,0,8.72654906555469,0.594986767578831,13.0,12.24,6.9346889958333335
BEL,1983.0,0.0,0.0,0.0,0.0,0,0,0,0,7.66160983743883,0.311843009473307,11.66,9.09,5.888257380833333
BEL,1984.0,0.0,0.0,0.0,0.0,0,0,0,0,6.34177491009126,2.46638245146747,11.882,10.23,6.6373992374999995
BEL,1985.0,0.0,0.0,0.0,0.0,0,0,0,0,4.86873399496944,1.65179297063331,11.321,8.1,5.660392525833333
BEL,1986.0,0.0,0.0,0.0,0.0,0,0,0,0,1.2943681910248,1.82276203316596,11.28,6.8,4.048303089166667
BEL,1987.0,0.0,0.0,0.0,0.0,0,0,0,0,1.55338261314948,2.30665968936027,11.257,6.66,4.218014031666667
BEL,1988.0,0.0,0.0,0.0,0.0,0,0,0,0,1.16093493415325,4.72320872854138,10.127,7.57,4.452901190833333
BEL,1989.0,0.0,0.0,0.0,0.0,0,0,0,0,3.10705065111094,3.46916697570174,8.284,9.21,4.4047298725
BEL,1990.0,0.0,0.0,0.0,0.0,0,0,0,0,3.44831217961808,3.13740221731629,7.25,8.1,4.3208969375
BEL,1991.0,0.0,0.0,0.0,0.0,0,0,0,0,3.2153106926081,1.83307441343001,6.984,5.69,3.9339278958333335
BEL,1992.0,0.0,0.0,0.0,0.0,0,0,0,0,2.42795567164615,1.53065475142162,6.702,3.52,3.38244437
BEL,1993.0,0.0,0.0,0.0,0.0,0,0,0,0,2.75442643473461,-0.961873076923027,8.078,3.02,2.7144275875
BEL,1994.0,0.0,0.0,0.0,0.0,0,0,0,0,2.37754084476398,3.22697145426247,9.645,4.21,3.5351682466666667
BEL,1995.0,0.0,0.0,0.0,0.0,0,0,0,0,1.46796699090272,2.38475724870135,9.337,5.83,3.3100514933333334
BEL,1996.0,0.0,0.0,0.0,0.0,0,0,0,0,2.07702107350674,1.32143214432601,9.483,5.3,3.1400511850000004
BEL,1997.0,0.0,0.0,0.0,0.0,0,0,0,0,1.62816049512958,3.79367165541437,8.95,5.46,3.1993348166666666
BEL,1998.0,0.0,0.0,0.0,0.0,0,0,0,0,0.94925028835061,1.96183240455609,9.322,5.35,2.626002385
BEL,1999.0,0.0,0.0,0.0,0.0,0,0,0,0,1.12084823417845,3.54271798823922,8.649,4.97,2.8869701641666663
BEL,2000.0,0.0,0.0,0.0,0.0,0,0,0,0,2.54451776190908,3.71670510672588,6.586,6.24,3.1165892308333336
BEL,2001.0,0.0,0.0,0.0,0.0,0,0,0,0,2.46925823086078,1.09960362419645,6.178,3.88,2.237447555
BEL,2002.0,0.0,0.0,0.0,0.0,0,0,0,0,1.64521436175357,1.70689430349601,6.91,1.67,2.0336032691666666
BEL,2003.0,0.0,0.0,0.0,0.0,0,0,0,0,1.5889639997038,1.03795518162204,7.68,1.13,1.4457960183333334
BEL,2004.0,0.0,0.0,0.0,0.0,0,0,0,0,2.09728311239314,3.57120671942319,7.363,1.35,1.7008579225
BEL,2005.0,0.0,0.0,0.0,0.0,0,0,0,0,2.78143263670022,2.32173792911834,8.44,3.22,1.8895054916666665
BEL,2006.0,0.0,0.0,0.0,0.0,0,0,0,0,1.7912077007046,2.55234087322462,8.246,4.97,2.2836022075
BEL,2007.0,1.0,1.0,0.0,0.0,0,0,0,0,1.82305630026808,3.67692462515802,7.459,5.02,2.0393217333333333
BEL,2008.0,1.0,1.0,0.0,0.0,1,1,0,0,4.48944420508401,0.446905130727231,6.976,1.92,1.3017102483333334
BEL,2009.0,1.0,1.0,0.0,0.0,1,1,0,0,-0.0531456741253769,-1.90644105515335,7.908,0.16,1.0468915
BEL,2010.0,1.0,1.0,0.0,0.0,1,1,0,0,2.18929920422457,2.71031150254662,8.293,0.18,0.8691600608333333
BEL,2011.0,1.0,1.0,0.0,0.0,1,1,0,0,3.53208210722742,1.93115502411325,7.14,0.1,0.5260605291666667
BEL,2012.0,1.0,1.0,0.0,0.0,1,1,0,0,2.83966343445899,0.215803612089744,7.542,0.14,-0.01324946166666667
BEL,2013.0,1.0,1.0,0.0,0.0,1,1,0,0,1.1130959402754,0.305494549070232,8.425,0.11,0.28784369083333333
BEL,2014.0,0.0,0.0,0.0,0.0,1,1,0,0,0.340002833356922,1.76554038149924,8.523,0.09,0.61196865
BEL,2015.0,0.0,0.0,0.0,0.0,0,0,0,0,0.561429152790065,1.47416433731927,8.482,0.13,0.5890241975
BOL,1960.0,0.0,0.0,0.0,0.0,0,0,0,0,11.5331525756195,,,3.21,
BOL,1961.0,0.0,0.0,0.0,0.0,0,0,0,0,7.56149307183899,2.08929594236771,,1.95,
BOL,1962.0,0.0,0.0,0.0,0.0,0,0,0,0,5.87933142225296,5.57891786210311,,2.71,
BOL,1963.0,0.0,0.0,0.0,0.0,0,0,0,0,-0.706357214552389,6.79762576905422,,3.18,
BOL,1964.0,0.0,0.0,0.0,0.0,0,0,0,0,10.1818181818181,3.95659653084577,,3.5,
BOL,1965.0,0.0,0.0,0.0,0.0,0,0,0,0,2.86028602860271,4.91344195525969,,4.08,
BOL,1966.0,0.0,0.0,0.0,0.0,0,0,0,0,6.95187165775404,7.17058966306622,,5.11,
BOL,1967.0,0.0,0.0,0.0,0.0,0,0,0,0,11.1999999990001,6.31721951733543,,4.22,
BOL,1968.0,0.0,0.0,0.0,0.0,0,0,0,0,5.47062350162299,8.52944308831106,,5.66,
BOL,1969.0,0.0,0.0,0.0,0.0,0,0,0,0,2.20974847251324,4.47409732886858,,8.21,
BOL,1970.0,0.0,0.0,0.0,0.0,0,0,0,0,3.95550921099769,5.23102930423347,,7.17,
BOL,1971.0,0.0,0.0,0.0,0.0,0,0,0,0,3.67461430575032,5.06333643861974,9.0,4.67,
BOL,1972.0,0.0,0.0,0.0,0.0,0,0,0,0,6.5115440115437,7.967485209709,8.1,4.44,
BOL,1973.0,0.0,0.0,0.0,0.0,0,0,0,0,31.4860287891618,5.73916152572539,7.1,8.74,
BOL,1974.0,0.0,0.0,0.0,0.0,0,0,0,0,62.8360756029239,2.93956780827851,6.1,10.51,
BOL,1975.0,0.0,0.0,0.0,0.0,0,0,0,0,7.97674602546866,7.31101773140004,5.2,5.82,
BOL,1976.0,0.0,0.0,0.0,0.0,0,0,0,0,4.49401164707216,4.6145674859863,5.3,5.05,
BOL,1977.0,0.0,0.0,0.0,0.0,0,0,0,0,8.10725552050415,4.97121565700287,5.3,5.54,
BOL,1978.0,0.0,0.0,0.0,0.0,0,0,0,0,10.3556722757191,2.05269456633248,5.5,7.94,
BOL,1979.0,1.0,0.0,0.0,1.0,0,0,0,0,19.7197167787999,0.133344047803448,5.6,11.2,
BOL,1980.0,1.0,0.0,0.0,1.0,1,0,0,1,47.2416501018426,-1.37177291052787,6.1,13.35,
BOL,1981.0,1.0,0.0,0.0,1.0,1,0,0,1,32.1336011133424,0.275616372775957,10.16,16.39,
BOL,1982.0,1.0,0.0,0.0,1.0,1,0,0,1,123.535718565329,-3.93873792499589,11.6,12.24,6.9346889958333335
BOL,1983.0,1.0,0.0,0.0,1.0,1,0,0,1,275.586283560362,-4.04212140271022,14.19,9.09,5.888257380833333
BOL,1984.0,1.0,0.0,0.0,1.0,1,0,0,1,1281.34994174486,-0.200665696939325,14.66,10.23,6.6373992374999995
BOL,1985.0,1.0,1.0,0.0,1.0,1,0,0,1,11749.6396321438,-1.67638978272157,19.28,8.1,5.660392525833333
BOL,1986.0,1.0,1.0,0.0,1.0,1,1,0,1,276.335967563202,-2.57388420056624,19.76,6.8,4.048303089166667
BOL,1987.0,1.0,0.0,0.0,1.0,1,1,0,1,14.5786984489191,2.46348461969905,20.32,6.66,4.218014031666667
BOL,1988.0,1.0,0.0,0.0,1.0,1,0,0,1,16.0020910549391,2.90949796034215,18.0,7.57,4.452901190833333
BOL,1989.0,1.0,0.0,0.0,1.0,1,0,0,1,15.1734681125732,3.79013096203738,10.1,9.21,4.4047298725
BOL,1990.0,1.0,0.0,0.0,1.0,1,0,0,1,17.1187746048239,4.63578742813344,6.69,8.1,4.3208969375
BOL,1991.0,1.0,0.0,0.0,1.0,1,0,0,1,21.4470698171141,5.26652666784713,6.59,5.69,3.9339278958333335
BOL,1992.0,1.0,0.0,0.0,1.0,1,0,0,1,12.060323601829,1.64649818317035,5.52,3.52,3.38244437
BOL,1993.0,1.0,1.0,0.0,1.0,1,0,0,1,8.52787695688003,4.26929611661518,5.99,3.02,2.7144275875
BOL,1994.0,1.0,1.0,0.0,1.0,1,1,0,1,7.87404421467434,4.6672651026673,3.08,4.21,3.5351682466666667
BOL,1995.0,1.0,1.0,0.0,1.0,1,1,0,1,10.1932067630745,4.67827659710034,3.69,5.83,3.3100514933333334
BOL,1996.0,1.0,0.0,0.0,1.0,1,1,0,1,12.4254866180049,4.36134195244541,5.23,5.3,3.1400511850000004
BOL,1997.0,0.0,0.0,0.0,0.0,1,0,0,1,4.70844436028193,4.95420874299724,2.08,5.46,3.1993348166666666
BOL,1998.0,1.0,1.0,0.0,0.0,0,0,0,0,7.67322895675083,5.02935475543048,,5.35,2.626002385
BOL,1999.0,0.0,0.0,0.0,0.0,1,1,0,0,2.15951626835598,0.426885422588768,3.93,4.97,2.8869701641666663
BOL,2000.0,0.0,0.0,0.0,0.0,0,0,0,0,4.60822998872598,2.50781080899505,4.47,6.24,3.1165892308333336
BOL,2001.0,0.0,0.0,0.0,0.0,0,0,0,0,1.58965377879568,1.68379912721821,5.24,3.88,2.237447555
BOL,2002.0,0.0,0.0,0.0,0.0,0,0,0,0,0.92825885161107,2.48556573783827,5.48,1.67,2.0336032691666666
BOL,2003.0,0.0,0.0,0.0,0.0,0,0,0,0,3.33727499671534,2.7113398370071,,1.13,1.4457960183333334
BOL,2004.0,0.0,0.0,0.0,0.0,0,0,0,0,4.43738080101725,4.17329558916195,4.17,1.35,1.7008579225
BOL,2005.0,0.0,0.0,0.0,0.0,0,0,0,0,5.39323106890663,4.42143312687995,5.45,3.22,1.8895054916666665
BOL,2006.0,0.0,0.0,0.0,0.0,0,0,0,0,4.28239604802561,4.79700882356046,5.08,4.97,2.2836022075
BOL,2007.0,0.0,0.0,0.0,0.0,0,0,0,0,8.70560923578869,4.56438426887904,5.18,5.02,2.0393217333333333
BOL,2008.0,0.0,0.0,0.0,0.0,0,0,0,0,14.0068107702519,6.14849787462195,2.603,1.92,1.3017102483333334
BOL,2009.0,0.0,0.0,0.0,0.0,0,0,0,0,3.34645420142014,3.35699957430558,2.973,0.16,1.0468915
BOL,2010.0,0.0,0.0,0.0,0.0,0,0,0,0,2.50327605844241,4.12672259105658,,0.18,0.8691600608333333
BOL,2011.0,0.0,0.0,0.0,0.0,0,0,0,0,9.88446419823883,5.20409244308591,2.255,0.1,0.5260605291666667
BOL,2012.0,0.0,0.0,0.0,0.0,0,0,0,0,4.51560291399376,5.12227558091767,2.066,0.14,-0.01324946166666667
BOL,2013.0,0.0,0.0,0.0,0.0,0,0,0,0,5.73640023719607,6.79601142810857,2.437,0.11,0.28784369083333333
BOL,2014.0,0.0,0.0,0.0,0.0,0,0,0,0,5.76660074579144,5.46056950635116,2.021,0.09,0.61196865
BOL,2015.0,0.0,0.0,0.0,0.0,0,0,0,0,4.05961041135645,4.8571871797142,3.111,0.13,0.5890241975
BRA,1960.0,1.0,0.0,0.0,1.0,0,0,0,0,,,,3.21,
BRA,1961.0,1.0,0.0,0.0,1.0,1,0,0,1,,8.60000000000014,,1.95,
BRA,1962.0,1.0,1.0,0.0,1.0,1,0,0,1,,6.59999999999992,,2.71,
BRA,1963.0,1.0,0.0,0.0,1.0,1,1,0,1,,0.600000000000065,,3.18,
BRA,1964.0,0.0,0.0,0.0,0.0,1,0,0,1,,3.39999999999985,,3.5,
BRA,1965.0,0.0,0.0,0.0,0.0,0,0,0,0,,2.40000000000001,,4.08,
BRA,1966.0,0.0,0.0,0.0,0.0,0,0,0,0,,6.7000000000001,,5.11,
BRA,1967.0,0.0,0.0,0.0,0.0,0,0,0,0,,4.2,,4.22,
BRA,1968.0,0.0,0.0,0.0,0.0,0,0,0,0,,9.79999999999998,,5.66,
BRA,1969.0,0.0,0.0,0.0,0.0,0,0,0,0,,9.49999999999993,,8.21,
BRA,1970.0,0.0,0.0,0.0,0.0,0,0,0,0,,10.4,,7.17,
BRA,1971.0,0.0,0.0,0.0,0.0,0,0,0,0,,11.3429219931908,,4.67,
BRA,1972.0,0.0,0.0,0.0,0.0,0,0,0,0,,11.9403481162508,3.06,4.44,
BRA,1973.0,0.0,0.0,0.0,0.0,0,0,0,0,,13.9687217796782,2.78,8.74,
BRA,1974.0,0.0,0.0,0.0,0.0,0,0,0,0,,8.15393868457201,,10.51,
BRA,1975.0,0.0,0.0,0.0,0.0,0,0,0,0,,5.16664908406321,,5.82,
BRA,1976.0,0.0,0.0,0.0,0.0,0,0,0,0,,10.2571295347867,1.92,5.05,
BRA,1977.0,0.0,0.0,0.0,0.0,0,0,0,0,,4.93432806978961,2.32,5.54,
BRA,1978.0,0.0,0.0,0.0,0.0,0,0,0,0,,4.96989768924738,2.36,7.94,
BRA,1979.0,0.0,0.0,0.0,0.0,0,0,0,0,,6.7595601220408,2.76,11.2,
BRA,1980.0,0.0,0.0,0.0,0.0,0,0,0,0,,9.19999999999976,,13.35,
BRA,1981.0,0.0,0.0,0.0,0.0,0,0,0,0,101.725072957927,-4.24999999999956,3.99,16.39,
BRA,1982.0,1.0,0.0,0.0,1.0,0,0,0,0,100.54335919485,0.829999999999529,4.83,12.24,6.9346889958333335
BRA,1983.0,1.0,0.0,0.0,1.0,1,0,0,1,135.027682230473,-2.92999999999996,4.62,9.09,5.888257380833333
BRA,1984.0,1.0,1.0,0.0,1.0,1,0,0,1,192.121733132051,5.39999999999988,4.04,10.23,6.6373992374999995
BRA,1985.0,1.0,1.0,0.0,1.0,1,1,0,1,225.989665211895,7.85000000000042,3.38,8.1,5.660392525833333
BRA,1986.0,1.0,0.0,0.0,1.0,1,1,0,1,147.142826237604,7.48999999999982,2.37,6.8,4.048303089166667
BRA,1987.0,1.0,0.0,0.0,1.0,1,0,0,1,228.336162575513,3.52999999999983,3.56,6.66,4.218014031666667
BRA,1988.0,1.0,0.0,0.0,1.0,1,0,0,1,629.114509120897,-0.059999999999917,3.79,7.57,4.452901190833333
BRA,1989.0,1.0,1.0,0.0,1.0,1,0,0,1,1430.7237251472,3.16000000000032,4.145,9.21,4.4047298725
BRA,1990.0,1.0,1.0,0.0,1.0,1,1,0,1,2947.732772483,-4.35000000000022,4.703,8.1,4.3208969375
BRA,1991.0,1.0,0.0,0.0,1.0,1,1,0,1,432.786661926461,1.0321895854696,,5.69,3.9339278958333335
BRA,1992.0,1.0,0.0,0.0,1.0,1,0,0,1,951.962053052818,-0.544072051030298,7.086,3.52,3.38244437
BRA,1993.0,1.0,1.0,0.0,1.0,1,0,0,1,1927.38079016026,4.92469000463774,6.03,3.02,2.7144275875
BRA,1994.0,1.0,1.0,0.0,0.0,1,1,0,1,2075.88839757325,5.8528703643893,,4.21,3.5351682466666667
BRA,1995.0,1.0,1.0,0.0,0.0,1,1,0,0,66.0070335542481,4.2237936336472,7.092,5.83,3.3100514933333334
BRA,1996.0,1.0,1.0,0.0,0.0,1,1,0,0,15.7576656002606,2.20886405051482,8.035,5.3,3.1400511850000004
BRA,1997.0,0.0,0.0,0.0,0.0,1,1,0,0,6.92671251629154,3.39484598531597,9.003,5.46,3.1993348166666666
BRA,1998.0,0.0,0.0,0.0,0.0,0,0,0,0,3.19507629280052,0.338097901952338,10.15,5.35,2.626002385
BRA,1999.0,0.0,0.0,0.0,0.0,0,0,0,0,4.85844749902667,0.467937566679467,11.125,4.97,2.8869701641666663
BRA,2000.0,0.0,0.0,0.0,0.0,0,0,0,0,7.04414105947266,4.38794944364869,,6.24,3.1165892308333336
BRA,2001.0,0.0,0.0,0.0,0.0,0,0,0,0,6.84035902487523,1.3898964044581,10.649,3.88,2.237447555
BRA,2002.0,0.0,0.0,0.0,0.0,0,0,0,0,8.45016437708331,3.05346185683619,10.641,1.67,2.0336032691666666
BRA,2003.0,0.0,0.0,0.0,0.0,0,0,0,0,14.7149197228147,1.14082899877101,11.168,1.13,1.4457960183333334
BRA,2004.0,0.0,0.0,0.0,0.0,0,0,0,0,6.59718509985963,5.75996463685998,10.072,1.35,1.7008579225
BRA,2005.0,0.0,0.0,0.0,0.0,0,0,0,0,6.86953720898964,3.20213206216255,10.551,3.22,1.8895054916666665
BRA,2006.0,0.0,0.0,0.0,0.0,0,0,0,0,4.18356812896909,3.96198870899485,9.692,4.97,2.2836022075
BRA,2007.0,0.0,0.0,0.0,0.0,0,0,0,0,3.64127299102652,6.06987060733128,9.28,5.02,2.0393217333333333
BRA,2008.0,0.0,0.0,0.0,0.0,0,0,0,0,5.67859390284168,5.09419544811998,8.268,1.92,1.3017102483333334
BRA,2009.0,0.0,0.0,0.0,0.0,0,0,0,0,4.88803479876799,-0.12581200299141,9.419,0.16,1.0468915
BRA,2010.0,0.0,0.0,0.0,0.0,0,0,0,0,5.03872690108075,7.52822581812151,,0.18,0.8691600608333333
BRA,2011.0,0.0,0.0,0.0,0.0,0,0,0,0,6.6364496221309,3.97442307944702,7.578,0.1,0.5260605291666667
BRA,2012.0,0.0,0.0,0.0,0.0,0,0,0,0,5.40349914036997,1.92117598509462,7.251,0.14,-0.01324946166666667
BRA,2013.0,0.0,0.0,0.0,0.0,0,0,0,0,6.20431066640101,3.0048226702888,7.071,0.11,0.28784369083333333
BRA,2014.0,0.0,0.0,0.0,0.0,0,0,0,0,6.32904015516139,0.503955740273241,6.755,0.09,0.61196865
BRA,2015.0,0.0,0.0,0.0,0.0,0,0,0,0,9.02990102416136,-3.54576339347278,8.538,0.13,0.5890241975
CAF,1960.0,0.0,0.0,0.0,0.0,0,0,0,0,,,,3.21,
CAF,1961.0,0.0,0.0,0.0,0.0,0,0,0,0,,4.95355379797229,,1.95,
CAF,1962.0,0.0,0.0,0.0,0.0,0,0,0,0,,-3.71380018409685,,2.71,
CAF,1963.0,0.0,0.0,0.0,0.0,0,0,0,0,,-0.707010752236329,,3.18,
CAF,1964.0,0.0,0.0,0.0,0.0,0,0,0,0,,2.08032459940857,,3.5,
CAF,1965.0,0.0,0.0,0.0,0.0,0,0,0,0,,0.947578712256856,,4.08,
CAF,1966.0,0.0,0.0,0.0,0.0,0,0,0,0,,0.644783720237797,,5.11,
CAF,1967.0,0.0,0.0,0.0,0.0,0,0,0,0,,4.6766131089008,,4.22,
CAF,1968.0,0.0,0.0,0.0,0.0,0,0,0,0,,1.40411317693092,,5.66,
CAF,1969.0,0.0,0.0,0.0,0.0,0,0,0,0,,7.09154252763096,,8.21,
CAF,1970.0,0.0,0.0,0.0,0.0,0,0,0,0,,2.33288087679347,,7.17,
CAF,1971.0,0.0,0.0,0.0,0.0,0,0,0,0,,1.13020238405835,,4.67,
CAF,1972.0,0.0,0.0,0.0,0.0,0,0,0,0,,-0.0008671748311144,,4.44,
CAF,1973.0,0.0,0.0,0.0,0.0,0,0,0,0,,1.888939956294,,8.74,
CAF,1974.0,0.0,0.0,0.0,0.0,0,0,0,0,,6.33903361228316,,10.51,
CAF,1975.0,1.0,1.0,0.0,0.0,0,0,0,0,,0.404987104042064,,5.82,
CAF,1976.0,1.0,1.0,0.0,0.0,1,1,0,0,,5.43251898691292,,5.05,
CAF,1977.0,1.0,1.0,0.0,0.0,1,1,0,0,,3.80623491408234,,5.54,
CAF,1978.0,1.0,1.0,0.0,0.0,1,1,0,0,,1.2092354194359,,7.94,
CAF,1979.0,1.0,1.0,0.0,0.0,1,1,0,0,,-2.46513778468636,,11.2,
CAF,1980.0,1.0,1.0,0.0,1.0,1,1,0,0,,-4.47863884794948,,13.35,
CAF,1981.0,1.0,1.0,0.0,0.0,1,1,0,1,-0.0333333333334091,-1.54446566470149,,16.39,
CAF,1982.0,1.0,0.0,0.0,1.0,1,1,0,0,13.2960986995663,7.71578363090393,,12.24,6.9346889958333335
CAF,1983.0,1.0,0.0,0.0,1.0,1,0,0,1,14.6126112868811,-8.12651359274568,,9.09,5.888257380833333
CAF,1984.0,1.0,0.0,0.0,1.0,1,0,0,1,2.54220966810047,9.48172665292533,,10.23,6.6373992374999995
CAF,1985.0,1.0,0.0,0.0,1.0,1,0,0,1,10.4238402303886,3.92721953798056,,8.1,5.660392525833333
CAF,1986.0,1.0,0.0,0.0,1.0,1,0,0,1,2.24515251162269,3.57797925430461,,6.8,4.048303089166667
CAF,1987.0,1.0,1.0,0.0,1.0,1,0,0,1,-6.98680270599974,-4.93898788502545,,6.66,4.218014031666667
CAF,1988.0,1.0,1.0,0.0,1.0,1,1,0,1,-3.96446882079366,1.71016528472386,,7.57,4.452901190833333
CAF,1989.0,1.0,1.0,0.0,1.0,1,1,0,1,0.689055807312738,1.97727043451945,,9.21,4.4047298725
CAF,1990.0,1.0,1.0,0.0,1.0,1,1,0,1,-0.0123304562272102,-2.14752806574087,,8.1,4.3208969375
CAF,1991.0,1.0,1.0,0.0,1.0,1,1,0,1,-2.76236280675762,-0.552543005101867,,5.69,3.9339278958333335
CAF,1992.0,1.0,1.0,0.0,1.0,1,1,0,1,-1.03360811667777,-6.42407819946331,,3.52,3.38244437
CAF,1993.0,1.0,1.0,0.0,1.0,1,1,0,1,-2.91535849298335,0.335275684646064,,3.02,2.7144275875
CAF,1994.0,1.0,1.0,0.0,1.0,1,1,0,1,24.5710137275605,4.89994941000114,,4.21,3.5351682466666667
CAF,1995.0,1.0,1.0,0.0,1.0,1,1,0,1,19.1894039735098,7.20004555751903,,5.83,3.3100514933333334
CAF,1996.0,1.0,1.0,0.0,1.0,1,1,0,1,3.72494110325802,-4.00009296364789,,5.3,3.1400511850000004
CAF,1997.0,1.0,1.0,0.0,1.0,1,1,0,1,1.61131347760911,5.29993601826074,,5.46,3.1993348166666666
CAF,1998.0,1.0,1.0,0.0,1.0,1,1,0,1,-1.8852009615791,4.70014237879329,,5.35,2.626002385
CAF,1999.0,1.0,0.0,0.0,1.0,1,1,0,1,-1.41420220082551,3.59997490432274,,4.97,2.8869701641666663
CAF,2000.0,1.0,0.0,0.0,1.0,1,0,0,1,3.20340091563112,-2.48943244028874,,6.24,3.1165892308333336
CAF,2001.0,1.0,0.0,0.0,1.0,1,0,0,1,3.83486060237362,4.46473902640867,,3.88,2.237447555
CAF,2002.0,1.0,0.0,0.0,1.0,1,0,0,1,2.33181703516235,3.61654219150596,,1.67,2.0336032691666666
CAF,2003.0,1.0,0.0,0.0,1.0,1,0,0,1,4.13470905150996,-5.39748521855877,,1.13,1.4457960183333334
CAF,2004.0,1.0,0.0,0.0,1.0,1,0,0,1,-2.06640601136303,5.99488422798696,,1.35,1.7008579225
CAF,2005.0,1.0,0.0,0.0,1.0,1,0,0,1,2.88352073359022,0.908210514871953,,3.22,1.8895054916666665
CAF,2006.0,1.0,0.0,0.0,1.0,1,0,0,1,6.69526465773354,4.77108543044105,,4.97,2.2836022075
CAF,2007.0,1.0,0.0,0.0,1.0,1,0,0,1,0.95991761945711,4.60753485452025,,5.02,2.0393217333333333
CAF,2008.0,1.0,0.0,0.0,1.0,1,0,0,1,9.25895099417076,2.05413096200485,,1.92,1.3017102483333334
CAF,2009.0,1.0,0.0,0.0,1.0,1,0,0,1,3.52126227238643,8.58726042640994,,0.16,1.0468915
CAF,2010.0,1.0,0.0,0.0,1.0,1,0,0,1,1.49102370047802,4.63081843223307,,0.18,0.8691600608333333
CAF,2011.0,1.0,0.0,0.0,1.0,1,0,0,1,1.1944757244985,4.19461533741989,,0.1,0.5260605291666667
CAF,2012.0,1.0,0.0,0.0,1.0,1,0,0,1,5.47829594346117,5.05376125356918,,0.14,-0.01324946166666667
CAF,2013.0,1.0,0.0,0.0,1.0,1,0,0,1,6.98879341970198,-36.3919770983887,,0.11,0.28784369083333333
CAF,2014.0,1.0,0.0,0.0,1.0,1,0,0,1,14.898684179755,0.0810705153264877,,0.09,0.61196865
CAF,2015.0,1.0,0.0,0.0,1.0,1,0,0,1,1.40297017136816,4.33712103020231,,0.13,0.5890241975
CAN,1960.0,0.0,0.0,0.0,0.0,0,0,0,0,1.35869565217392,,,3.21,
CAN,1961.0,0.0,0.0,0.0,0.0,0,0,0,0,1.01876675603211,3.16329168371298,,1.95,
CAN,1962.0,0.0,0.0,0.0,0.0,0,0,0,0,1.06157112526535,7.42783736424002,,2.71,
CAN,1963.0,0.0,0.0,0.0,0.0,0,0,0,0,1.62815126050428,5.29743988916486,,3.18,
CAN,1964.0,0.0,0.0,0.0,0.0,0,0,0,0,1.91214470284237,6.65599998308328,,3.5,
CAN,1965.0,0.0,0.0,0.0,0.0,0,0,0,0,2.33265720081135,6.31720005153649,,4.08,
CAN,1966.0,0.0,0.0,0.0,0.0,0,0,0,0,3.81565906838453,6.75969011988171,,5.11,
CAN,1967.0,0.0,0.0,0.0,0.0,0,0,0,0,3.57995226730312,3.06542080784173,,4.22,
CAN,1968.0,0.0,0.0,0.0,0.0,0,0,0,0,4.05529953917047,5.00827404258794,,5.66,
CAN,1969.0,0.0,0.0,0.0,0.0,0,0,0,0,4.56155890168292,5.06703236278922,4.7,8.21,
CAN,1970.0,0.0,0.0,0.0,0.0,0,0,0,0,3.34603981363832,2.91871307258708,5.9,7.17,
CAN,1971.0,0.0,0.0,0.0,0.0,0,0,0,0,2.70491803278685,4.01884508716894,6.4,4.67,
CAN,1972.0,0.0,0.0,0.0,0.0,0,0,0,0,4.98802873104551,5.51967005803644,6.3,4.44,
CAN,1973.0,0.0,0.0,0.0,0.0,0,0,0,0,7.48764728240211,6.72864134770903,5.6,8.74,
CAN,1974.0,0.0,0.0,0.0,0.0,0,0,0,0,10.997171145686,3.35777600467976,5.4,10.51,
CAN,1975.0,0.0,0.0,0.0,0.0,0,0,0,0,10.672188595094,1.5454033263216,,5.82,
CAN,1976.0,0.0,0.0,0.0,0.0,0,0,0,0,7.54173862982148,5.88927586333716,7.09,5.05,
CAN,1977.0,0.0,0.0,0.0,0.0,0,0,0,0,7.9764453961457,3.53482660580218,8.049,5.54,
CAN,1978.0,0.0,0.0,0.0,0.0,0,0,0,0,8.97372335151214,3.73597638764802,8.376,7.94,
CAN,1979.0,0.0,0.0,0.0,0.0,0,0,0,0,9.14467697907181,3.72519949149593,7.525,11.2,
CAN,1980.0,0.0,0.0,0.0,0.0,0,0,0,0,10.1292205085453,2.17719921287991,7.537,13.35,
CAN,1981.0,0.0,0.0,0.0,0.0,0,0,0,0,12.4716124148372,3.41506518150013,7.607,16.39,
CAN,1982.0,1.0,1.0,0.0,0.0,0,0,0,0,10.7689718997139,-3.16615022065891,11.04,12.24,6.9346889958333335
CAN,1983.0,1.0,1.0,0.0,0.0,1,1,0,0,5.86358802977368,2.56225358775578,12.018,9.09,5.888257380833333
CAN,1984.0,1.0,1.0,0.0,0.0,1,1,0,0,4.30477830391737,5.8985694010334,11.344,10.23,6.6373992374999995
